3.1.3.3.13-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.3;Laboratorio de Anatomía Patológica;3.1.3.3;ÁREA APOYO;3.1.3.3.13-1;Depósito de partes y piezas anatómicas identificables;1;1;13,68;13,68;;
3.1.3.3.14-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.3;Laboratorio de Anatomía Patológica;3.1.3.3;ÁREA APOYO;3.1.3.3.14-1;Bodega histopatología;1;1;9,20;9,20;Histopatología;
3.1.3.3.15-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.3;Laboratorio de Anatomía Patológica;3.1.3.3;ÁREA APOYO;3.1.3.3.15-1;Bodega de ropa limpia;1;1;3,84;3,84;;
3.1.3.3.16-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.3;Laboratorio de Anatomía Patológica;3.1.3.3;ÁREA APOYO;3.1.3.3.16-1;Depósito transitorio de ropa sucia (ROPA SUCIA);1;1;3,10;3,10;;
3.1.4.1.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.1;ÁREA PÚBLICA;3.1.4.1.1-1;Sala de espera;1;1;43,46;43,46;;
3.1.4.1.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.1;ÁREA PÚBLICA;3.1.4.1.2-1;Recepción;1;1;11,94;11,94;;
3.1.4.1.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.1;ÁREA PÚBLICA;3.1.4.1.3-1;Oficina de atención y apoyo a familiares;1;1;10,35;10,35;;
3.1.4.1.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.1;ÁREA PÚBLICA;3.1.4.1.4-1;Servicio higiénico público;1;1;6,74;6,74;;
3.1.4.2.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.2;ÁREA TÉCNICA;3.1.4.2.1-1;Depósito de cadáveres ;1;1;26,47;26,47;Capacidad de 6 cubículos refrigerados;
3.1.4.2.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.2;ÁREA TÉCNICA;3.1.4.2.2-1;Sala preparación y entrega cadáveres;1;1;23,26;23,26;;
3.1.4.2.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.2;ÁREA TÉCNICA;3.1.4.2.3-1;Sala autopsia;1;1;41,16;41,16;;
3.1.4.3.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.1-1;Vestidor personal;1;1;4,31;4,31;;
3.1.4.3.1-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.1-2;Vestidor personal;2;1;4,31;4,31;;
3.1.4.3.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.2-1;Servicio higiénico del personal (Universal);1;1;3,42;3,42;Con ducha;
3.1.4.3.2-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.2-2;Servicio higiénico del personal ;1;1;2,45;2,45;Con ducha;
3.1.4.3.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.3-1;Estar del personal c/kitchenette;1;1;16,68;16,68;;
3.1.4.3.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.4-1;Lavado camillas;1;1;7,75;7,75;;
3.1.4.3.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.5-1;Estacionamiento camillas;1;1;7,39;7,39;;
3.1.4.3.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.6-1;Sala de lavado y secado de material;1;1;8,71;8,71;;
3.1.4.3.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.7-1;Bodega de implementos de aseo (ASEO);1;1;6,35;6,35;;
3.1.4.3.8-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.8-1;Depósito transitorio de residuos solidos (REAS);1;1;6,82;6,82;;
3.1.4.3.9-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.9-1;Bodega insumos no clínicos;1;1;6,40;6,40;;
3.1.4.3.10-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.10-1;Área casilleros del personal;1;1;2,37;2,37;;
3.1.4.3.11-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.11-1;Depósito transitorio de ropa sucia (ROPA SUCIA);1;1;6,15;6,15;;
3.1.4.3.12-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.1;Apoyo Diagnóstico;3.1.4;Morgue;3.1.4.3;ÁREA APOYO;3.1.4.3.12-1;Bodega de ropa limpia;1;1;6,15;6,15;;
3.2.1.1.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.1-1;Sala de espera interna;1;1;1,54;1,54;Administrativa;
3.2.1.1.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.2-1;Oficina Secretaría;1;1;13,23;13,23;;
3.2.1.1.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.3-1;Bodega de Archivo;1;1;19,99;19,99;Archivo de recetas;
3.2.1.1.3-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.3-2;Bodega de Archivo;2;1;2,91;2,91;;
3.2.1.1.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.4-1;Oficina jefe de unidad;1;1;14,92;14,92;;
3.2.1.1.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.5-1;Oficina químicos dosis unitarias;1;1;14,31;14,31;;
3.2.1.1.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.6-1;Oficina químicos preparaciones estériles;1;1;19,40;19,40;;
3.2.1.1.6-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.6-2;Oficina químicos preparaciones estériles;2;1;19,37;19,37;;
3.2.1.1.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.1;ÁREA ADMINISTRATIVA;3.2.1.1.7-1;Sala de reunión ;1;1;26,59;26,59;;
3.2.1.2.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.1-1;Área de carros de transporte;1;1;17,24;17,24;;
3.2.1.2.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.2-1;Bodega insumos no clínicos;1;1;12,87;12,87;;
3.2.1.2.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.3-1;Bodega de ropa limpia;1;1;6,80;6,80;;
3.2.1.2.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.4-1;Bodega sueros;1;1;29,08;29,08;;
3.2.1.2.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.5-1;Bodega psicotrópicos;1;1;8,68;8,68;;
3.2.1.2.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.6-1;Bodega de medicamentos alta rotación;1;1;57,25;57,25;;
3.2.1.2.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.7-1;Bodega materias primas;1;1;11,49;11,49;;
3.2.1.2.9-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.9-1;Re envasado en unidosis;1;1;16,65;16,65;;
3.2.1.2.10-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.10-1;Producto terminado unidosis;1;1;20,69;20,69;;
3.2.1.2.11-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.11-1;Esclusa acceso ;1;1;2,65;2,65;Central de Mezclas Estériles 1;
3.2.1.2.12-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.12-1;Área de acondicionamiento de material;1;1;11,22;11,22;Central de Mezclas Estériles 1;
3.2.1.2.13-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.13-1;Vestuario estéril;1;1;2,72;2,72;Central de Mezclas Estériles 1;
3.2.1.2.14-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.14-1;Área de preparación estéril;1;1;9,19;9,19;Central de Mezclas Estériles 1;
3.2.1.2.15-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.15-1;Área  de producto terminado;1;1;9,31;9,31;Central de Mezclas Estériles 1;
3.2.1.2.16-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.16-1;Esclusa acceso ;2;1;2,64;2,64;Central de Mezclas Estériles 2;
3.2.1.2.17-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.17-1;Área de acondicionamiento de material;1;1;11,46;11,46;Central de Mezclas Estériles 2;
3.2.1.2.18-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.18-1;Vestuario estéril;1;1;2,71;2,71;Central de Mezclas Estériles 2;
3.2.1.2.19-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.19-1;Área de preparación estéril;1;1;10,10;10,10;Central de Mezclas Estériles 2;
3.2.1.2.20-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.20-1;Área  de producto terminado;1;1;9,32;9,32;Central de Mezclas Estériles 2;
3.2.1.2.22-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.22-1;Bodega de insumos estériles CME;1;1;8,85;8,85;;
3.2.1.2.24-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.24-1;Recepción y despacho dispensación;1;1;7,15;7,15;;
3.2.1.2.25-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.25-1;Hall entrega y tránsito de carros;1;1;16,71;16,71;;
3.2.1.2.26-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.26-1;Área dispensación de dosis unitaria y medicamentos;1;1;135,79;135,79;;
3.2.1.2.27-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.27-1;Preparaciones no estériles;1;1;17,83;17,83;;
3.2.1.2.28-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.28-1;Área vestuario preparaciones no estériles ;1;1;2,86;2,86;;
3.2.1.2.29-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.29-1;Área Ducha emergencia;1;1;1,50;1,50;;
3.2.1.2.30-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.30-1;Área de lavado;1;1;10,70;10,70;;
3.2.1.2.31-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.31-1;Desechos de Medicamentos;1;1;2,47;2,47;;
3.2.1.2.32-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.32-1;Recepción CME ;1;1;5,82;5,82;Central de Mezclas Estériles 1;
3.2.1.2.32-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.32-2;Recepción CME ;2;1;5,54;5,54;Central de Mezclas Estériles 2;
3.2.1.2.33-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.33-1;Área Sucia;1;1;1,93;1,93;Central de Mezclas Estériles 1;
3.2.1.2.33-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.2;ÁREA TÉCNICA;3.2.1.2.33-2;Área Sucia;2;1;1,92;1,92;Central de Mezclas Estériles 2;
3.2.1.3.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.1-1;Bodega de implementos de aseo (ASEO);1;1;6,37;6,37;;
3.2.1.3.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.2-1;Depósito transitorio de residuos solidos (REAS);1;1;3,68;3,68;;
3.2.1.3.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.3-1;Depósito transitorio de ropa sucia (ROPA SUCIA);1;1;5,82;5,82;;
3.2.1.3.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.4-1;Estar del personal c/kitchenette;1;1;29,22;29,22;;
3.2.1.3.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.5-1;Servicio higiénico del personal (Universal);1;1;3,43;3,43;;
3.2.1.3.5-2;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.5-2;Servicio higiénico del personal;1;1;2,52;2,52;;
3.2.1.3.5-3;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.5-3;Servicio higiénico del personal;2;1;2,48;2,48;;
3.2.1.3.5-4;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.5-4;Servicio higiénico del personal;3;1;2,48;2,48;;
3.2.1.3.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.6-1;Residencia (Universal);1;1;6,24;6,24;;
3.2.1.3.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.7-1;Área casilleros del personal;1;1;4,72;4,72;;
3.2.1.3.8-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.8-1;Bodega materiales peligrosos;1;1;4,81;4,81;;
3.2.1.3.9-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.9-1;Servicio higiénico residencia (Universal);1;1;5,60;5,60;;
3.2.1.3.10-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.1;Unidad de Farmacia ;3.2.1.3;ÁREA APOYO;3.2.1.3.10-1;Estar 24 hrs.;1;1;17,49;17,49;;
3.2.2.1.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.1-1;Sala de espera interna;1;1;12,15;12,15;;
3.2.2.1.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.2-1;Oficina Secretaría;1;1;9,63;9,63;;
3.2.2.1.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.3-1;Oficina jefe de unidad;1;1;12,29;12,29;;
3.2.2.1.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.4-1;Sala de reunión ;1;1;19,13;19,13;;
3.2.2.1.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.5-1;Oficina supervisión técnica;1;1;10,67;10,67;;
3.2.2.1.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.6-1;Oficina Coordinación;1;1;9,44;9,44;Coordinación;
3.2.2.1.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.1;ÁREA ADMINISTRATIVA;3.2.2.1.7-1;Bodega de Archivo;1;1;7,86;7,86;;
3.2.2.2.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.1-1;Antesala material sucio;1;1;47,69;47,69;;
3.2.2.2.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.2-1;Recepción de material sucio y conteo;1;1;33,58;33,58;;
3.2.2.2.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.3-1;Área de lavado material;1;1;54,44;54,44;Manual y automático;
3.2.2.2.4-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.4-1;Sala de secado;1;1;13,52;13,52;;
3.2.2.2.5-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.5-1;Área inspección, preparación y empaque ;1;1;143,52;143,52;;
3.2.2.2.6-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.6-1;Área de esterilizadores vapor;1;1;28,89;28,89;;
3.2.2.2.7-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.7-1;Área de esterilizador baja temperatura (plasma);1;1;5,11;5,11;;
3.2.2.2.8-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.8-1;Sala Esterilizador (ETO);1;1;11,32;11,32;;
3.2.2.2.9-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.9-1;Sala descarga material estéril;1;1;28,70;28,70;;
3.2.2.2.10-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.10-1;Bodega material estéril;1;1;51,20;51,20;;
3.2.2.2.11-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.11-1;Entrega de material estéril;1;1;25,99;25,99;;
3.2.2.2.12-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.12-1;Descarga Material Estéril (ETO);1;1;10,60;10,60;;
3.2.2.2.13-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.13-1;Área Armado de Carros;1;1;46,77;46,77;;
3.2.2.2.14-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.14-1;Sala de descontaminación de carros;1;1;11,23;11,23;;
3.2.2.2.15-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.15-1;Bodega de Consignaciones;1;1;5,08;5,08;;
3.2.2.2.16-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.16-1;Tratamiento de aguas;1;1;10,58;10,58;;
3.2.2.2.17-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.2;ÁREA TÉCNICA;3.2.2.2.17-1;Estacionamiento de carros limpios;1;1;18,58;18,58;;
3.2.2.3.1-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.3;ÁREA APOYO;3.2.2.3.1-1;Estar del personal c/kitchenette;1;1;17,66;17,66;;
3.2.2.3.2-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.3;ÁREA APOYO;3.2.2.3.2-1;Estar 24 hrs.;1;1;15,22;15,22;;
3.2.2.3.3-1;3;APOYO DIAGNOSTICO - TERAPEUTICO;3.2;Apoyo Clínico;3.2.2;Central de Esterilización;3.2.2.3;ÁREA APOYO;3.2.2.3.3-1;Bodega insumos clínicos;1;1;46,14;46,14;;
